site,lat,long,day,month,year,dive_team,time,survey_time,species,arm_type,arm_number,substrate,depth_m,feeding,colour
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,leather,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,leather,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,painted,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,vermillion,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,mottled,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,mottled,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,mottled,normal,5,NA,NA,NA,NA
Ross_North,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,946,59,mottled,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,abnormal,6,R,3.4,F,D
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,abnormal,6,R,5.5,F,R
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,abnormal,6,R,4.3,F,D
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,abnormal,7,R,5.2,F,D
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,abnormal,6,R,4.9,F,D
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,abnormal,6,R,4.3,NF,R
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,abnormal,6,R,5.5,F,R
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,bat,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,painted,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,blood,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,blood,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,leather,normal,5,NA,NA,NA,NA
Ross_South,48°52.298' N,125°9.760' W,13,6,2022,AndrewPaige,1605,29,ochre,normal,5,NA,NA,NA,NA
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,abnormal,4,R,5,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,abnormal,7,R,5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,6,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,6,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,6,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,6,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,7.5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,7.5,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,abnormal,6,R,7.5,F,R
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,6.5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,6.5,F,R
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,6.5,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,6.5,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,6.5,F,R
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,6.5,F,R
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,abnormal,6,R,5.5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5,F,R
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5,F,M
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,abnormal,6,R,5.5,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5.5,F,R
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5.5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5.5,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,6,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5.5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,6.5,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,7.5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,7.5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,7.5,F,R
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,7.5,F,R
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,7.5,F,M
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,abnormal,6,R,10,F,R
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,8.5,NF,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,abnormal,6,R,8,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,abnormal,6,R,8,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,9.5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,9.5,F,R
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,7.5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,abnormal,6,R,7.5,NF,NA
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,abnormal,6,R,6.5,F,NA
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,abnormal,6,R,5.5,F,NA
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,7.5,F,R
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,7.5,F,R
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,bat,normal,5,R,5,F,D
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,ochre,abnormal,6,NA,NA,NA,NA
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,ochre,normal,5,NA,NA,NA,NA
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,ochre,normal,5,NA,NA,NA,NA
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,ochre,normal,5,NA,NA,NA,NA
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,ochre,normal,5,NA,NA,NA,NA
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,ochre,normal,5,NA,NA,NA,NA
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,ochre,normal,5,NA,NA,NA,NA
Ohiat,48°51.340' N,125°11.040' W,14,6,2022,DanjaCarolyn,1430,45,ochre,normal,5,NA,NA,NA,NA
